1203,1970-1980,278,20210202222032244529
1204,1980-1990,278,20210201163931250303
1205,1990-2000,264,20210216182445253683
1206,1970-1980,240,20210222141238257622
1207,1980-1990,278,20210224105028262485
1208,1980-1990,278,20210204191224266278
1209,1980-1990,226,20210215103722273925
1210,1990-2000,226,20210220151950279813
1211,1990-2000,226,20210220152644284055
1212,1990-2000,230,20210226150819287955
1213,1990-2000,230,20210226150819292032
1214,2000-2010,278,20210201115129296019
1215,1980-1990,278,20210209185013300141
1216,1980-1990,278,20210212212654306130
1217,1990-2000,278,20210216212055317308
1218,1980-1990,264,20210226164042335479
1219,1960-1970,243,20210227144939351242
1220,1980-1990,243,20210227223338362755
1221,1990-2000,278,20210201204035369185
1222,1990-2000,278,20210201204035373843
1223,1990-2000,278,20210201204035378843
1224,1980-1990,240,20210206161642385026
1225,1990-2000,278,20210211153115388700
1226,1990-2000,288,20210212145150392425
1227,1990-2000,288,20210213160818396451
1228,1960-1970,247,20210219190259400022
1229,1960-1970,247,20210219193955403664
1230,1960-1970,247,20210219194652407097
1231,1990-2000,279,20210220152914410459
1232,1980-1990,230,20210221192455415688
1233,2000-2010,288,20210222005530419140
1234,1980-1990,266,20210222213431422998
1235,1980-1990,278,20210223193846426583
1236,1970-1980,278,20210223210535431869
1237,1990-2000,243,20210226233139436078
1238,2000-2010,278,20210201154106441955
1239,1990-2000,226,20210202042921452518
1240,1990-2000,278,20210202143135464459
1241,1970-1980,230,20210202181106478590
1242,1990-2000,230,20210204224634493374
1243,1970-1980,230,20210207145614508817
1244,2000-2010,243,20210208032722526103
1245,1990-2000,264,20210208222433541112
1246,1990-2000,264,20210208222433556449
1247,1980-1990,288,20210209075641567970
1248,1980-1990,288,20210210183234572712
1249,2000-2010,240,20210214033725576621
1250,1990-2000,288,20210214112350581481
1251,2000-2010,278,20210214164722584788
1252,1990-2000,264,20210216163807588507
1253,1990-2000,288,20210217182912594115
1254,1980-1990,247,20210219162337597695
1255,1980-1990,209,20210222141033602309
1256,2000-2010,278,20210222191829605747
1257,2000-2010,278,20210222191829609416
1258,1980-1990,224,20210223163408612852
1259,1980-1990,224,20210223163408616790
1260,1990-2000,243,20210226170503621067
1261,1990-2000,243,20210226172828629240
1262,1980-1990,265,20210226202037633426
1263,1990-2000,278,20210227110659638055
1264,1980-1990,247,20210228155013643558
1265,1990-2000,278,20210228194930646967
1266,1990-2000,264,20210201012016650546
1267,1970-1980,278,20210201151902654867
1268,1990-2000,278,20210201171314660109
1269,1980-1990,278,20210202092312663527
1270,1980-1990,261,20210202171318667399
1271,2000-2010,278,20210202173334670994
1272,2000-2010,278,20210202173334675043
1273,2000-2010,278,20210202173334678695
1274,1990-2000,288,20210203211719682476
1275,1990-2000,278,20210204174310687208
1276,1980-1990,278,20210206184234693003
1277,1980-1990,278,20210208174348698621
1278,1990-2000,278,20210208184756702661
1279,1990-2000,288,20210208194750708662
1280,2000-2010,288,20210209023726713010
1281,1980-1990,278,20210209161730717489
1282,1980-1990,278,20210209191243725622
1283,1980-1990,278,20210209191243732096
1284,1980-1990,278,20210213100144738507
1285,2000-2010,243,20210213205000746016
1286,1980-1990,278,20210213100144755788
1287,2000-2010,288,20210214182531759778
1288,1980-1990,278,20210213100144764051
1289,1990-2000,288,20210215081804768759
1290,1980-1990,278,20210213100144773478
