12259,1990-2000,288,20220523185931141828
12260,1980-1990,226,20220503232703150230
12261,1990-2000,288,20220527165245155651
12262,2000-2010,278,20220520174637160672
12263,1990-2000,226,20220521030421189699
12264,1960-1970,288,20220525222338203660
12265,2000-2010,224,20220507163804209211
12266,2000-2010,278,20220508192707212903
12267,2000-2010,270,20220511021510217565
12268,2000-2010,278,20220511221654221689
12269,2000-2010,278,20220511221654226335
12270,2000-2010,278,20220511221654233649
12271,2000-2010,278,20220511221654237724
12272,1990-2000,288,20220513183247256330
12273,1990-2000,265,20220513221315356749
12274,2000-2010,271,20220515211806382266
12275,1990-2000,288,20220513183247388096
12276,1970-1980,288,20220517184625391988
12277,1970-1980,267,20220520215625395925
12278,1990-2000,230,20220522203247416240
12279,1990-2000,280,20220523024809429235
12280,1990-2000,280,20220523024809441668
12281,1990-2000,280,20220524232433446119
12282,1990-2000,271,20220528172759451598
12283,1990-2000,230,20220501122730455177
12284,1990-2000,269,20220501213956459217
12285,1980-1990,266,20220503142911465544
12286,1990-2000,267,20220506163719468846
12287,1990-2000,278,20220507114928473143
12288,1990-2000,278,20220510203759476960
12289,1970-1980,226,20220516170816482001
12290,1970-1980,288,20220517211822486991
12291,1990-2000,288,20220518221850491131
12292,1980-1990,288,20220520124538494714
12293,1980-1990,267,20220523105613501570
12294,1990-2000,270,20220523105914509596
12295,1980-1990,267,20220523105613516465
12296,1990-2000,271,20220525111835529057
12297,2000-2010,264,20220525193548540638
12298,2000-2010,264,20220526171513550800
12299,2000-2010,264,20220526171513554774
12300,1970-1980,279,20220530173430558614
12301,2000-2010,265,20220501083247562540
12302,1990-2000,240,20220501193155576965
12303,1990-2000,243,20220503091928602193
12304,2000-2010,226,20220504082424612572
12305,2000-2010,267,20220505024613617338
12306,2000-2010,267,20220505024613624254
12307,2000-2010,288,20220505104558627979
12308,2000-2010,288,20220508142301631841
12309,2000-2010,288,20220508162941635626
12310,2000-2010,224,20220509013017639281
12311,2000-2010,288,20220508142301643116
12312,2000-2010,288,20220508142301667337
12313,1980-1990,278,20220509224707671205
12314,2000-2010,288,20220509234133675828
12315,1980-1990,278,20220510183002679956
12316,2010-2020,280,20220511032222683737
12317,2010-2020,280,20220511032222688606
12318,1980-1990,278,20220512195826704003
12319,2000-2010,288,20220515200148711872
12320,1980-1990,280,20220516154052723860
12321,1990-2000,226,20220516204157727684
12322,1990-2000,230,20220516223332732146
12323,2000-2010,243,20220517220947737040
12324,2000-2010,243,20220517220947740711
12325,1990-2000,278,20220518165946744462
12326,2000-2010,267,20220518215801748404
12327,2000-2010,224,20220520072412753345
12328,2000-2010,267,20220520134556760848
12329,2000-2010,267,20220521124632768003
12330,2000-2010,267,20220521140152773127
12331,2000-2010,267,20220521140152780041
12332,2000-2010,267,20220521140152795290
12333,2000-2010,267,20220521140152804846
12334,2000-2010,267,20220521140152809521
12335,1970-1980,209,20220522080935813198
12336,1980-1990,240,20220522130858821803
12337,1990-2000,240,20220522144012825650
12338,1980-1990,280,20220522155632829164
12339,1980-1990,280,20220522172828833530
12340,1980-1990,280,20220522172828856128
12341,2010-2020,288,20220523193512863569
12342,1970-1980,288,20220523200936868937
12343,1960-1970,271,20220524100041872838
12344,2000-2010,278,20220525091621894942
12345,1970-1980,209,20220525120625902050
12346,1990-2000,288,20220525205448906439
12347,2000-2010,278,20220525091621914670
12348,2000-2010,267,20220526101603933108
12349,2000-2010,265,20220526143736941138
12350,2000-2010,265,20220527050746955950
12351,2000-2010,280,20220527114713967020
12352,1990-2000,288,20220527204500974123
12353,2000-2010,247,20220528115338175905
12354,2000-2010,247,20220528221436181612
12355,2000-2010,230,20220529054046193425
12356,1980-1990,280,20220529165926197113
12357,2000-2010,288,20220529173302217698
12358,2000-2010,288,20220529173302228364
12359,1990-2000,280,20220530005419234118
12360,1990-2000,288,20220530145845240633
12361,2000-2010,278,20220530212314245831
12362,1970-1980,209,20220531173539249521
12363,1980-1990,288,20220502200657257548
12364,1980-1990,288,20220502200657263578
12365,2000-2010,271,20220503085958267571
12366,2000-2010,269,20220503100834271667
12367,1990-2000,267,20220503161408278944
12368,1970-1980,269,20220503165713283807
12369,1990-2000,267,20220503161408287442
12370,1990-2000,267,20220503204022292000
12371,1990-2000,226,20220503204042297352
12372,2000-2010,288,20220503230902300967
12373,2000-2010,267,20220504104040305603
12374,2000-2010,267,20220504104040309494
12375,2000-2010,267,20220504104040314121
12376,2000-2010,267,20220504104040329936
12377,1990-2000,267,20220504134055333885
12378,2000-2010,269,20220504150354338532
12379,1990-2000,226,20220504151954342067
12380,2000-2010,225,20220505033952345804
12381,1990-2000,267,20220505182406351490
12382,1980-1990,271,20220505210530355061
12383,2000-2010,278,20220506020403358845
12384,1980-1990,230,20220506143428362955
12385,1970-1980,278,20220507134926366632
12386,1970-1980,278,20220507140214370266
12387,2000-2010,288,20220507141402373857
12388,1990-2000,226,20220508100759377835
12389,2010-2020,266,20220508225956381474
12390,1990-2000,243,20220509012721385036
12391,1960-1970,278,20220509020443389822
12392,1960-1970,278,20220509020443394121
12393,1960-1970,278,20220509150407400165
12394,2000-2010,267,20220509175433405693
12395,2010-2020,288,20220509214454409434
12396,2010-2020,288,20220509214454413892
12397,2010-2020,288,20220509215554428970
12398,2000-2010,271,20220510001823433824
12399,1990-2000,226,20220510122026437925
12400,2000-2010,271,20220510164014442351
12401,2000-2010,271,20220510183418474747
12402,2000-2010,288,20220510212118478364
12403,2000-2010,266,20220511112419483647
12404,2000-2010,271,20220510164014488094
12405,1980-1990,278,20220511134913496707
12406,1990-2000,288,20220511170111500451
12407,2000-2010,288,20220511212540530211
12408,2010-2020,278,20220512122211559668
12409,1980-1990,226,20220512135732609721
12410,1990-2000,267,20220503204022635665
12411,1990-2000,288,20220511170111639255
12412,1990-2000,270,20220514080501642997
12413,1990-2000,226,20220514095005646691
12414,1990-2000,247,20220514141056650460
12415,1990-2000,288,20220514161730654289
12416,1990-2000,271,20220515123005657988
12417,2000-2010,230,20220516002104661591
12418,2000-2010,288,20220516164208665174
12419,1990-2000,271,20220516173821669846
12420,1990-2000,271,20220516173821674354
12421,1990-2000,240,20220517005008678703
12422,2000-2010,278,20220517131249682605
12423,1980-1990,278,20220517211106686177
12424,2000-2010,288,20220517222031691848
12425,1990-2000,280,20220518211458695689
12426,2000-2010,271,20220519001506699403
12427,2000-2010,271,20220519001506703017
12428,1970-1980,288,20220519163004707144
12429,1990-2000,278,20220520014935741384
12430,1990-2000,240,20220520113549747093
12431,1980-1990,267,20220520162547751847
