7810,1990-2000,209,20211001191359044632
7811,1980-1990,230,20211003145701051634
7812,1970-1980,243,20211005000106056070
7813,1990-2000,230,20211012095928059834
7814,2000-2010,230,20211001213045064202
7815,1990-2000,288,20211009105416069046
7816,1990-2000,230,20211022001637080528
7817,1990-2000,230,20211010150335089965
7818,1990-2000,230,20211010150335097991
7819,1980-1990,271,20211016072641107573
7820,1970-1980,226,20211028143214118956
7821,1970-1980,226,20211028143214122668
7822,1990-2000,230,20211003151453128501
7823,1960-1970,240,20211008004906132837
7824,1990-2000,278,20211011113818139556
7825,1990-2000,247,20211011215833142806
7826,1990-2000,247,20211011215833147686
7827,1990-2000,230,20211012221356152791
7828,1990-2000,280,20211020165014156613
7829,1990-2000,280,20211020165014160253
7830,1980-1990,261,20211022201019167391
7831,1990-2000,243,20211022214846178523
7832,2000-2010,264,20211025230658190928
7833,2000-2010,264,20211025230658199883
7834,1990-2000,279,20211029134747203838
7835,1990-2000,279,20211029134747208856
7836,2000-2010,288,20211031182312214004
7837,1980-1990,264,20211001150140218128
7838,1990-2000,288,20211006024407225555
7839,1990-2000,240,20211008063722235697
7840,1990-2000,271,20211008092820247456
7841,1980-1990,230,20211009132704252604
7842,1990-2000,240,20211009163623257626
7843,2000-2010,271,20211009195646262902
7844,1990-2000,230,20211010014601268121
7845,1990-2000,288,20211010233937273106
7846,1990-2000,288,20211010234405278069
7847,1980-1990,278,20211011180427282758
7848,1990-2000,278,20211013123257288219
7849,1990-2000,278,20211013134513306253
7850,2000-2010,240,20211014045142320909
7851,2000-2010,240,20211014045612337487
7852,2000-2010,240,20211014050030365818
7853,2000-2010,240,20211014050843376581
7854,1990-2000,278,20211013134513382222
7855,1980-1990,280,20211015043148385621
7856,1980-1990,280,20211015043148393261
7857,1990-2000,278,20211013134513400974
7858,1990-2000,278,20211015160445410326
7859,1980-1990,230,20211015184035421348
7860,1970-1980,288,20211018125631432919
7861,2000-2010,247,20211021204108442715
7862,2000-2010,291,20211022145927446827
