9510,1980-1990,278,20220102183806616158
9511,1990-2000,288,20220118115146624358
9512,1990-2000,226,20220101195051630081
9513,1990-2000,288,20220126183718634082
9514,1980-1990,280,20220103221438638499
9515,1990-2000,243,20220104174224643841
9516,1980-1990,230,20220118090101650441
9517,1970-1980,243,20220127094728655503
9518,2000-2010,230,20220129013150661106
9519,1970-1980,271,20220103172558664892
9520,2000-2010,288,20220104214352669749
9521,1990-2000,288,20220104223636674882
9522,1990-2000,278,20220105121316681756
9523,1970-1980,265,20220110193207686506
9524,1990-2000,265,20220115114351693850
9525,1980-1990,288,20220116224921698056
9526,1980-1990,264,20220117000310701644
9527,1970-1980,288,20220117105524706437
9528,1970-1980,288,20220117105524710167
9529,1970-1980,288,20220117105524714452
9530,1970-1980,288,20220117105524718741
9531,1970-1980,288,20220117105524722577
9532,1970-1980,288,20220117105524726424
9533,1970-1980,288,20220117105524731442
9534,1980-1990,243,20220118231554735569
9535,1970-1980,240,20220120213630739348
9536,1990-2000,240,20220121174736743284
9537,1990-2000,240,20220121174736747464
9538,1990-2000,240,20220121174736751276
9539,2000-2010,243,20220122093241755176
9540,2000-2010,243,20220122093241759174
9541,1970-1980,288,20220125091105764137
9542,1970-1980,288,20220125091105767652
9543,2000-2010,243,20220122093241771377
9544,1990-2000,240,20220101120710775440
9545,1980-1990,288,20220101205859779289
9546,1960-1970,230,20220104102351782711
9547,1990-2000,243,20220104174453790178
9548,2000-2010,270,20220106001421794004
9549,1980-1990,271,20220106063410797749
9550,2000-2010,247,20220106182837801894
9551,2000-2010,278,20220108105231805588
9552,1970-1980,240,20220112230735809560
9553,1990-2000,230,20220115125207813810
9554,2000-2010,288,20220116082427818042
9555,2000-2010,288,20220116082427821748
9556,1990-2000,243,20220118095021826108
9557,1990-2000,230,20220118141651830277
9558,1980-1990,240,20220119175407834196
9559,2000-2010,288,20220116082427839000
9560,1980-1990,278,20220122192905843559
9561,2000-2010,240,20220123214415847497
9562,1990-2000,226,20220125022322851943
9563,1990-2000,226,20220125022643856349
9564,1980-1990,288,20220125162403861614
9565,1990-2000,230,20220125220518868200
9566,1990-2000,230,20220125220518873096
9567,1980-1990,266,20220126101951877242
9568,1990-2000,264,20220128174228881695
9569,1990-2000,264,20220128190534885576
9570,1990-2000,278,20220128225954889791
9571,2000-2010,243,20220129143332895529
9572,1970-1980,264,20220129231215901143
9573,2000-2010,288,20220131054747904782
9574,2000-2010,288,20220101213824908859
9575,2000-2010,288,20220104161700912913
9576,2000-2010,278,20220105022310917748
9577,2000-2010,288,20220105184411922641
9578,1990-2000,226,20220107042113926908
9579,1990-2000,278,20220107125956930896
9580,2000-2010,288,20220107181224934351
9581,1990-2000,230,20220110032933937865
9582,1990-2000,247,20220110101436942904
9583,2000-2010,247,20220110190902947523
9584,2000-2010,288,20220111134607952119
9585,2000-2010,270,20220112040552956409
9586,2000-2010,278,20220112134344960319
9587,2000-2010,278,20220112134344964209
9588,2000-2010,288,20220112182812967772
9589,2000-2010,278,20220112134344973020
9590,1990-2000,271,20220114192928977816
9591,1990-2000,278,20220115032102981456
9592,1970-1980,288,20220115125509986196
9593,1990-2000,226,20220115165829989522
9594,1970-1980,288,20220115125509993319
9595,1990-2000,264,20220115165829997380
9596,2000-2010,230,20220116175745001349
9597,2000-2010,278,20220117214325005579
9598,1990-2000,278,20220118121141009432
9599,2000-2010,280,20220118181450013385
9600,1990-2000,288,20220119193828017134
9601,2010-2020,247,20220120165703020836
9602,1990-2000,278,20220118121141024615
9603,1970-1980,288,20220120225318029153
9604,2000-2010,288,20220121004915033227
9605,2000-2010,278,20220121093850037030
9606,2000-2010,230,20220121204646040592
9607,1990-2000,247,20220121214259044583
9608,1990-2000,278,20220123133504050328
9609,2000-2010,264,20220124205414054434
9610,1970-1980,288,20220125081340058420
9611,1990-2000,230,20220125122654062263
9612,1990-2000,230,20220125133240065840
9613,1990-2000,291,20220124212139069602
9614,2000-2010,271,20220126122823073344
9615,2000-2010,230,20220128004434077264
9616,2000-2010,225,20220128170928081084
9617,2000-2010,225,20220128170928085175
9618,1990-2000,278,20220128210905089076
9619,1990-2000,271,20220129002839092619
9620,2000-2010,264,20220129112321096532
9621,2000-2010,264,20220129120844101366
9622,2000-2010,264,20220129121639105251
9623,2000-2010,230,20220130171157109138
9624,1990-2000,288,20220130184632113207
9625,1990-2000,264,20220101104932117270
9626,1990-2000,288,20220101113050121037
9627,1990-2000,288,20220101115843125503
9628,2010-2020,261,20220101163308129375
9629,2000-2010,247,20220102151352133182
9630,2000-2010,264,20220103121306138303
9631,2000-2010,278,20220103132528142553
9632,2000-2010,294,20220103164048146785
9633,2010-2020,295,20220103185312150796
9634,1990-2000,264,20220105155833154594
9635,1990-2000,243,20220105162146158504
9636,2000-2010,278,20220105165528162420
9637,1990-2000,261,20220105184602167625
9638,2000-2010,288,20220105190921172581
9639,2000-2010,226,20220105204129177169
9640,1980-1990,271,20220105232007181085
9641,2000-2010,230,20220106230014185173
9642,2000-2010,226,20220107002948189112
9643,2000-2010,226,20220107002948192727
9644,2000-2010,288,20220107121942197074
9645,2000-2010,226,20220107002948201581
9646,2000-2010,230,20220107151822205518
9647,1990-2000,278,20220107192233209656
9648,1990-2000,278,20220107192233213463
9649,1990-2000,278,20220107192233217565
9650,2000-2010,278,20220107220207222676
9651,2000-2010,278,20220108002038226413
9652,2000-2010,243,20220109105427231460
9653,2000-2010,288,20220109191449235388
9654,2000-2010,230,20220110170443240612
9655,1990-2000,247,20220110192943247303
9656,2000-2010,278,20220111090612253624
9657,2000-2010,278,20220111090612259589
9658,2000-2010,270,20220112015543264543
9659,1980-1990,230,20220112102637270910
9660,2000-2010,270,20220112171035276736
9661,2000-2010,270,20220112173811280502
9662,2010-2020,288,20220112193608284583
