6514,1970-1980,295,20210806161228944150
6515,1980-1990,230,20210813215459950284
6516,2000-2010,240,20210824215701955842
6517,1980-1990,269,20210817172111961415
6518,1980-1990,230,20210817223356966840
6519,1990-2000,288,20210820171537971314
6520,1980-1990,280,20210807150443975955
6521,1980-1990,247,20210813120419982259
6522,1990-2000,265,20210814022433987603
6523,1990-2000,278,20210818005247992017
6524,1990-2000,288,20210824174611997298
6525,1980-1990,288,20210825134049002162
6526,1970-1980,269,20210801034918013597
6527,1990-2000,288,20210803174220021044
6528,1990-2000,264,20210803232654031224
6529,1990-2000,288,20210803234127040222
6530,2000-2010,264,20210805154132050833
6531,1990-2000,226,20210812182628062706
6532,1990-2000,267,20210813144325078286
6533,1990-2000,288,20210817040653088077
6534,2000-2010,270,20210817091156098265
6535,1990-2000,226,20210821051917109428
6536,1980-1990,280,20210821173636114702
6537,1990-2000,271,20210822004151119081
6538,1990-2000,280,20210823013342126777
6539,1980-1990,288,20210823040036130897
6540,1980-1990,280,20210821173636134808
6541,1990-2000,271,20210825105418138163
6542,1980-1990,226,20210830191122143404
6543,1980-1990,243,20210831005202148859
6544,1980-1990,270,20210803191524154562
6545,2000-2010,271,20210806193539158349
6546,1990-2000,264,20210807142916162050
6547,1990-2000,264,20210807142916167799
6548,1990-2000,264,20210807142916172837
6549,1990-2000,288,20210807181429177840
6550,2000-2010,269,20210809213613183906
6551,2000-2010,269,20210809213613189567
6552,2000-2010,265,20210810170119195543
6553,1980-1990,271,20210810222233199079
6554,1970-1980,247,20210814093820205228
6555,1980-1990,288,20210818122650209059
6556,1990-2000,209,20210820153317213805
6557,1980-1990,263,20210820153708219482
6558,1970-1980,288,20210822073338224338
6559,1990-2000,240,20210822085249231256
6560,2000-2010,240,20210822124702236179
6561,1970-1980,240,20210823154644242300
6562,1990-2000,240,20210826081909247306
6563,1980-1990,247,20210828061219253217
6564,1980-1990,288,20210830013738258800
6565,1990-2000,240,20210830222535268729
6566,1990-2000,294,20210801171536278228
6567,1980-1990,247,20210801183419287213
6568,2000-2010,226,20210801192707297009
6569,2000-2010,288,20210802095609307075
6570,2000-2010,271,20210803184316312984
6571,1990-2000,288,20210803214301316584
6572,1980-1990,264,20210804170305325459
6573,1970-1980,230,20210805174442332565
6574,1970-1980,230,20210805174442337652
6575,1990-2000,280,20210807203452345670
6576,1990-2000,280,20210807203452349535
6577,1990-2000,280,20210807203452354346
6578,1970-1980,288,20210809171549360825
6579,1970-1980,288,20210809195508366162
6580,1970-1980,288,20210809195904371244
6581,1970-1980,226,20210809204823375412
6582,1970-1980,264,20210809223259378920
6583,1970-1980,271,20210810210000383266
6584,1980-1990,226,20210811044819387311
6585,1980-1990,226,20210811044819391134
6586,1990-2000,265,20210811171105395104
6587,2000-2010,243,20210811221455399796
6588,1980-1990,295,20210811222814409933
6589,1990-2000,265,20210812103148416431
6590,2000-2010,288,20210812233647423196
6591,2000-2010,230,20210813094557427871
6592,1990-2000,247,20210813160753433024
6593,2000-2010,280,20210813195415438803
6594,2000-2010,288,20210813231707442076
6595,2000-2010,226,20210814114442446094
6596,1970-1980,226,20210814120508453711
6597,2000-2010,226,20210814114442457046
6598,1980-1990,288,20210814145703462347
6599,2000-2010,230,20210814191018469162
6600,2000-2010,271,20210814203928475375
6601,2000-2010,264,20210815103207480938
6602,2000-2010,288,20210815174253486876
6603,2000-2010,271,20210816201329492177
6604,2000-2010,271,20210816201329497751
6605,2000-2010,278,20210817125105503226
6606,2000-2010,240,20210817141415506531
6607,1990-2000,264,20210817205940510489
6608,2000-2010,278,20210818224551516316
6609,2000-2010,278,20210818224551521500
6610,1990-2000,288,20210819094840526427
6611,2000-2010,278,20210818224551532767
6612,1990-2000,271,20210820093045537813
6613,1990-2000,271,20210820093745542313
6614,2000-2010,264,20210820162427547280
6615,2000-2010,264,20210820202659552642
6616,1990-2000,280,20210820221946557538
6617,2000-2010,230,20210821022708562738
6618,2000-2010,280,20210821184213569096
6619,1980-1990,209,20210824115530575922
6620,1990-2000,264,20210824181112586049
6621,1990-2000,270,20210824210014593616
6622,1990-2000,264,20210825084652599751
6623,2000-2010,240,20210825170845604444
6624,1990-2000,247,20210825173631613627
6625,1990-2000,247,20210825173631618949
6626,2000-2010,240,20210825170845622287
6627,2000-2010,226,20210829100952627274
6628,2010-2020,288,20210830234749633002
6629,1970-1980,278,20210801105548638844
6630,2000-2010,288,20210801122701645908
6631,2010-2020,247,20210802140857656023
6632,1990-2000,271,20210802211832661427
6633,2000-2010,279,20210803010915666955
6634,2000-2010,240,20210804193301672708
6635,2000-2010,247,20210805043030676068
6636,2000-2010,271,20210805154422679959
6637,2000-2010,271,20210805154422685818
6638,2000-2010,288,20210801122701691565
6639,1980-1990,265,20210805215723696449
6640,1980-1990,240,20210805235146703741
6641,1990-2000,280,20210806072749708734
6642,2000-2010,264,20210806164619714207
6643,1990-2000,278,20210806213204720182
6644,2000-2010,288,20210807015442725692
6645,2000-2010,288,20210807091103730294
6646,2000-2010,230,20210807140107735611
6647,1990-2000,288,20210807140431739780
6648,2000-2010,280,20210808102736744445
