10984,2000-2010,209,20220301172338174213
10985,2000-2010,209,20220301211810181593
10986,1990-2000,209,20220302234722195164
10987,2000-2010,209,20220303220453201812
10988,2000-2010,209,20220304230109207437
10989,2000-2010,209,20220306040147213167
10990,2000-2010,209,20220306101945218159
10991,2000-2010,209,20220307192146223947
10992,2000-2010,209,20220307192146229243
10993,2000-2010,209,20220312153758234133
10994,1990-2000,209,20220314034036238452
10995,2000-2010,209,20220315163215246517
10996,2000-2010,209,20220315203702250475
10997,2000-2010,209,20220316142112257080
10998,2000-2010,209,20220317214656265522
10999,1970-1980,209,20220318082800270210
11000,2000-2010,209,20220320213526276488
11001,1990-2000,209,20220322040408286009
11002,2000-2010,209,20220322205258290082
11003,2000-2010,209,20220325011759298927
11004,1990-2000,209,20220327122829305567
11005,1980-1990,209,20220328104332311224
11006,1990-2000,209,20220330120124315193
11007,1990-2000,209,20220331152556323112
11008,1990-2000,209,20220331152556330853
11009,1990-2000,224,20220331151211341639
11010,1980-1990,224,20220331154650346468
11011,2000-2010,224,20220331191136352320
11012,1980-1990,225,20220307191343356714
11013,2000-2010,225,20220316174734362859
11014,2000-2010,225,20220316174734367292
11015,1980-1990,225,20220321193838373187
11016,1990-2000,225,20220321225447397420
11017,1990-2000,226,20220301231848404565
11018,1990-2000,226,20220301231848409346
11019,2000-2010,226,20220303064342416505
11020,2000-2010,226,20220303114238420732
11021,1990-2000,226,20220303122459425996
11022,2010-2020,226,20220303221709431133
11023,1990-2000,226,20220308215050435709
11024,1990-2000,226,20220310002221444820
11025,1990-2000,226,20220311165921449817
11026,1990-2000,226,20220311200344454416
11027,2010-2020,226,20220311234139458533
11028,2000-2010,226,20220315012106464298
11029,2000-2010,226,20220315194628468754
11030,1980-1990,226,20220315201942475313
11031,1980-1990,226,20220315234115479682
11032,2000-2010,226,20220316211407486665
11033,2000-2010,226,20220316231940493211
11034,2000-2010,226,20220317163325497752
11035,2000-2010,226,20220318010351504467
11036,1990-2000,226,20220318081458511868
11037,2000-2010,226,20220318112941516064
11038,1990-2000,226,20220320150406528477
11039,1980-1990,226,20220320225453541698
11040,2000-2010,226,20220321153342555704
11041,1990-2000,226,20220320150406575908
11042,2000-2010,226,20220322003024587367
11043,1990-2000,226,20220322222332597779
11044,2010-2020,226,20220323143235614564
11045,2000-2010,226,20220324012139626974
11046,1970-1980,226,20220324120454643457
11047,2000-2010,226,20220326182055658627
11048,1990-2000,226,20220328100614672370
11049,1990-2000,226,20220330144902686520
11050,2010-2020,226,20220330184429706938
11051,1990-2000,226,20220330220328729778
11052,1990-2000,226,20220330220328777873
11053,2000-2010,230,20220301201148892676
11054,2000-2010,230,20220303013629949217
11055,2000-2010,230,20220303013629020427
11056,1980-1990,230,20220303112649055737
11057,1970-1980,230,20220303141429092411
11058,2000-2010,230,20220303143221122805
11059,2000-2010,230,20220303221914158771
11060,1990-2000,230,20220304101756198395
11061,1980-1990,230,20220304153012234996
11062,1980-1990,230,20220304153012271008
11063,1990-2000,230,20220305012327313803
11064,2000-2010,230,20220305095106343430
11065,2000-2010,230,20220305145653373003
11066,1990-2000,230,20220306114219404871
11067,1980-1990,230,20220306132934433878
11068,1990-2000,230,20220306225532467881
11069,2000-2010,230,20220307105609496150
11070,2000-2010,230,20220307142944526714
11071,2000-2010,230,20220307170748568763
11072,2000-2010,230,20220307170748607628
11073,2000-2010,230,20220307170748651608
11074,2000-2010,230,20220307170748697839
11075,1990-2000,230,20220308164413745439
11076,2000-2010,230,20220308213936749622
11077,1990-2000,230,20220309114552793730
11078,1990-2000,230,20220309144821850928
11079,2000-2010,230,20220309193849925400
11080,2000-2010,230,20220309230228028446
11081,2010-2020,230,20220310073621161092
11082,2000-2010,230,20220310142540235636
11083,2000-2010,230,20220311024756302999
11084,2000-2010,230,20220311163707370476
11085,2000-2010,230,20220311171230428565
11086,2000-2010,230,20220311174129496076
11087,2000-2010,230,20220311190004574882
11088,1990-2000,230,20220312024626586730
11089,1990-2000,230,20220312034933663230
11090,1990-2000,230,20220312034933750250
11091,2000-2010,230,20220312102021831248
11092,1990-2000,230,20220312115902918231
11093,2000-2010,230,20220313020120993001
11094,1990-2000,230,20220313175805114129
11095,2010-2020,230,20220313192156266901
11096,2010-2020,230,20220313205241277805
11097,2000-2010,230,20220313212545436230
11098,2010-2020,230,20220313192156511548
11099,2000-2010,230,20220314003528591711
11100,1990-2000,230,20220314144646676816
11101,1960-1970,230,20220314190326756176
11102,1990-2000,230,20220314215235826481
11103,2010-2020,230,20220315082538911026
11104,2000-2010,230,20220315154520998250
11105,2010-2020,230,20220315200729167776
11106,2000-2010,230,20220315232117180562
11107,2000-2010,230,20220316193221238857
11108,1990-2000,230,20220317171350304012
11109,1990-2000,230,20220317215410371629
11110,1990-2000,230,20220317230347442154
11111,1990-2000,230,20220318012455531250
11112,2000-2010,230,20220318083810612457
11113,1990-2000,230,20220318102151697093
11114,1990-2000,230,20220318134306774785
11115,1990-2000,230,20220318174040844938
11116,1990-2000,230,20220318134306919414
11117,2000-2010,230,20220319163519007206
