8934,1980-1990,243,20211226135921189739
8935,1980-1990,278,20211215102133197537
8936,1990-2000,288,20211201173215203036
8937,1990-2000,288,20211201173215207288
8938,2000-2010,209,20211209022126211965
8939,2000-2010,209,20211209022126216737
8940,2000-2010,209,20211209023514220730
8941,1990-2000,271,20211212094641225543
8942,1980-1990,264,20211214185744229191
8943,1980-1990,261,20211217005737233781
8944,1990-2000,265,20211219221942237653
8945,1990-2000,278,20211221163108242764
8946,2000-2010,278,20211202201628246189
8947,1980-1990,278,20211206231245251622
8948,1990-2000,278,20211208144355255213
8949,2000-2010,230,20211208215648259008
8950,1970-1980,288,20211209121303263374
8951,1980-1990,226,20211213154810268069
8952,1990-2000,230,20211215122925271887
8953,1990-2000,230,20211215122925276248
8954,1990-2000,230,20211215122925281883
8955,1990-2000,288,20211216120300286478
8956,1990-2000,261,20211217235706290241
8957,1980-1990,243,20211223112044294017
8958,1990-2000,288,20211201202154297844
8959,1990-2000,240,20211202003405302063
8960,1980-1990,278,20211203191005322191
8961,2000-2010,230,20211204023243326410
8962,2000-2010,230,20211204023243332173
8963,2000-2010,230,20211204023243335963
8964,2000-2010,230,20211207184852340497
8965,2000-2010,230,20211207184852344935
8966,2000-2010,230,20211207184852348875
8967,1980-1990,278,20211208200436353784
8968,1990-2000,226,20211210161212357969
8969,1990-2000,264,20211211153407362382
8970,2000-2010,288,20211212113659366507
8971,2000-2010,278,20211215154518371323
8972,2000-2010,278,20211215154518377253
8973,1980-1990,226,20211215233405383043
8974,1990-2000,278,20211219174939386831
8975,1980-1990,265,20211222094749391078
8976,2000-2010,288,20211222125038395432
8977,2000-2010,288,20211222125038401587
8978,2000-2010,278,20211225232950405843
8979,1980-1990,247,20211227032408409982
8980,1990-2000,243,20211227123522413959
8981,1990-2000,288,20211230081356418211
8982,1990-2000,243,20211230170037422883
8983,1990-2000,230,20211230195524427706
8984,1990-2000,243,20211230205006431303
8985,1990-2000,243,20211230170037435110
8986,2000-2010,247,20211231144600439364
8987,2000-2010,271,20211231145451443239
8988,1980-1990,288,20211231184019447755
8989,2000-2010,226,20211231214727451977
8990,1990-2000,288,20211231235413456712
8991,2000-2010,288,20211201211806461420
8992,2000-2010,288,20211205122531466341
8993,2000-2010,278,20211205142517470885
8994,1990-2000,230,20211206233724474844
8995,1990-2000,288,20211208050940478595
8996,2000-2010,264,20211208202347482505
8997,2000-2010,264,20211208202347486727
8998,2000-2010,264,20211208202347491780
8999,2000-2010,226,20211209103749495381
9000,1990-2000,278,20211209204500500989
9001,1970-1980,271,20211210193117505018
9002,2000-2010,288,20211211020353509479
9003,2000-2010,230,20211213193822514782
9004,1980-1990,264,20211213205839519371
9005,1990-2000,226,20211213225953524477
9006,1990-2000,288,20211214014846528321
9007,1980-1990,288,20211214020645532484
9008,1990-2000,226,20211213225953536504
9009,1980-1990,288,20211214225235540901
9010,1990-2000,226,20211214230805544986
9011,1990-2000,243,20211214231116548882
9012,1990-2000,243,20211215165702553137
9013,1990-2000,264,20211215203103557233
9014,1990-2000,264,20211215213849560931
9015,1990-2000,264,20211215203103564672
9016,1990-2000,243,20211217080653568316
9017,2000-2010,264,20211217101146572108
9018,2000-2010,264,20211217101146575954
9019,2000-2010,271,20211219044934580177
9020,1970-1980,288,20211219153107585313
9021,1990-2000,243,20211217080653589425
9022,1980-1990,271,20211220211013594152
9023,1990-2000,264,20211220233638598815
9024,2000-2010,270,20211221100426603508
9025,2000-2010,288,20211221155720609415
9026,2000-2010,288,20211221155720613434
9027,2000-2010,288,20211221222957617630
9028,1980-1990,280,20211221230713621782
9029,1980-1990,280,20211221230713625890
9030,1980-1990,243,20211224160719630271
9031,2000-2010,247,20211224183626634444
9032,2000-2010,247,20211224184200639168
9033,1970-1980,280,20211224233623643471
9034,2000-2010,271,20211225144016648824
9035,1990-2000,280,20211225195323652704
9036,2000-2010,288,20211228110724656855
9037,1990-2000,271,20211228124405660609
9038,1980-1990,243,20211228184039664958
9039,1990-2000,288,20211229211433669047
9040,1980-1990,230,20211230111033672977
9041,1980-1990,288,20211231180403677670
9042,2000-2010,226,20211201170632682081
9043,1980-1990,271,20211201185918686374
9044,1990-2000,278,20211201194132690887
9045,2010-2020,270,20211202215537695714
9046,2000-2010,278,20211203110317699987
9047,1980-1990,230,20211203213132703444
9048,2000-2010,230,20211204033108707169
9049,1990-2000,271,20211204035507711523
9050,2000-2010,230,20211204091939715712
9051,1970-1980,288,20211204103419720210
9052,2000-2010,278,20211204155750725559
9053,2000-2010,278,20211204155750729435
9054,1990-2000,288,20211204205044732959
9055,1990-2000,288,20211204231702736975
9056,2000-2010,230,20211205131045741935
9057,2010-2020,230,20211205231524746867
9058,1990-2000,247,20211207003642750746
9059,2000-2010,243,20211207101631754894
9060,2000-2010,247,20211207165520759087
9061,1980-1990,271,20211207171417763989
9062,2000-2010,247,20211207165520767853
9063,2000-2010,288,20211207212115771962
9064,2000-2010,288,20211207212824775943
9065,1990-2000,278,20211207232224780818
9066,1990-2000,247,20211208142935784704
9067,1970-1980,240,20211209130131788846
9068,1990-2000,278,20211209131304792385
9069,1980-1990,288,20211209160052796684
9070,1900-1910,230,20211209215041800523
9071,1990-2000,288,20211209221940804377
9072,2000-2010,288,20211210184440808692
9073,1990-2000,288,20211212114814812796
9074,1990-2000,288,20211212114814816977
9075,1990-2000,288,20211212114814821955
